,person,id,time
19708,b3d7b5041840479a8d759f8b38c273dc,0b1e1539f2cc45b7b9fa7c272da2e1d7,15.5
19709,b3d8b6242a1943e78ff1ea93e2101fbe,fafdcd668e3743c1bb461111dcafc2a4,0.25
19710,b3d8b6242a1943e78ff1ea93e2101fbe,fafdcd668e3743c1bb461111dcafc2a4,11.75
19711,b3d8b6242a1943e78ff1ea93e2101fbe,2906b810c7d4411798c6938adc9daaa5,17.5
19712,b3d8b6242a1943e78ff1ea93e2101fbe,fafdcd668e3743c1bb461111dcafc2a4,17.5
19713,b3d98037346247bfb88ee5fdef080168,fafdcd668e3743c1bb461111dcafc2a4,8.5
19714,b3d98037346247bfb88ee5fdef080168,2298d6c36e964ae4a3e7e9706d1fb8c2,11.0
19715,b3d98037346247bfb88ee5fdef080168,fafdcd668e3743c1bb461111dcafc2a4,29.0
19716,b3d98037346247bfb88ee5fdef080168,9b98b8c7a33c4b65b9aebfe6a799e6d9,29.0
19717,b3df1a539d6b41c0b200fe46cfd5c2f8,f19421c1d4aa40978ebb69ca19b0e20d,22.25
19718,b3e2dd2a722d43cfaf1ea7184ef8d338,9b98b8c7a33c4b65b9aebfe6a799e6d9,12.25
19719,b3e2dd2a722d43cfaf1ea7184ef8d338,f19421c1d4aa40978ebb69ca19b0e20d,14.5
19720,b3f40d0ce6694c18b8e7f0cfd05b882f,f19421c1d4aa40978ebb69ca19b0e20d,15.0
19721,b401089876624ff98e3afa052861ff2a,2298d6c36e964ae4a3e7e9706d1fb8c2,7.75
19722,b401089876624ff98e3afa052861ff2a,fafdcd668e3743c1bb461111dcafc2a4,14.75
19723,b401089876624ff98e3afa052861ff2a,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0
19724,b407f333c549478b9ea0336e2db4bfa5,2298d6c36e964ae4a3e7e9706d1fb8c2,14.5
19725,b407f333c549478b9ea0336e2db4bfa5,9b98b8c7a33c4b65b9aebfe6a799e6d9,22.25
19726,b415280794e241a4a0dd6a744a4a4ef2,f19421c1d4aa40978ebb69ca19b0e20d,10.75
19727,b415280794e241a4a0dd6a744a4a4ef2,f19421c1d4aa40978ebb69ca19b0e20d,21.0
19728,b41a5b2e5d714f63b23a99b6028fb1d8,fafdcd668e3743c1bb461111dcafc2a4,18.0
19729,b41d5b99472045829139acbda3e84e1e,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0
19730,b41d5b99472045829139acbda3e84e1e,fafdcd668e3743c1bb461111dcafc2a4,21.0
19731,b420d078191046d889916e7688181122,fafdcd668e3743c1bb461111dcafc2a4,8.25
19732,b420d078191046d889916e7688181122,2906b810c7d4411798c6938adc9daaa5,19.0
19733,b420d078191046d889916e7688181122,0b1e1539f2cc45b7b9fa7c272da2e1d7,20.0
19734,b420d078191046d889916e7688181122,2298d6c36e964ae4a3e7e9706d1fb8c2,24.25
19735,b420d078191046d889916e7688181122,2298d6c36e964ae4a3e7e9706d1fb8c2,24.25
19736,b427c95a76904412885fa43e1b6db748,f19421c1d4aa40978ebb69ca19b0e20d,7.25
19737,b4298bee37414eb7b30feeea90f8247b,9b98b8c7a33c4b65b9aebfe6a799e6d9,1.75
19738,b4298bee37414eb7b30feeea90f8247b,fafdcd668e3743c1bb461111dcafc2a4,19.0
19739,b4298bee37414eb7b30feeea90f8247b,0b1e1539f2cc45b7b9fa7c272da2e1d7,20.0
19740,b4298bee37414eb7b30feeea90f8247b,f19421c1d4aa40978ebb69ca19b0e20d,28.0
19741,b42e46d4f0464bdc89030ac172d5222f,2298d6c36e964ae4a3e7e9706d1fb8c2,2.25
19742,b42e46d4f0464bdc89030ac172d5222f,9b98b8c7a33c4b65b9aebfe6a799e6d9,16.0
19743,b42e46d4f0464bdc89030ac172d5222f,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0
19744,b4329be002644c02b73cb029294c70b0,2298d6c36e964ae4a3e7e9706d1fb8c2,4.5
19745,b4360ed1ef1147d3acdc322dc98e0811,0b1e1539f2cc45b7b9fa7c272da2e1d7,9.0
19746,b4360ed1ef1147d3acdc322dc98e0811,f19421c1d4aa40978ebb69ca19b0e20d,9.0
19747,b4360ed1ef1147d3acdc322dc98e0811,2298d6c36e964ae4a3e7e9706d1fb8c2,24.75
19748,b440267d0f8c4c028141e12b03ded83d,fafdcd668e3743c1bb461111dcafc2a4,11.0
19749,b440267d0f8c4c028141e12b03ded83d,f19421c1d4aa40978ebb69ca19b0e20d,28.5
19750,b4460153df8b404a969d64dd6f2204f1,2298d6c36e964ae4a3e7e9706d1fb8c2,29.25
19751,b44607ee72914bc0adf33a2b9c8488c2,9b98b8c7a33c4b65b9aebfe6a799e6d9,18.0
19752,b44607ee72914bc0adf33a2b9c8488c2,2906b810c7d4411798c6938adc9daaa5,21.0
19753,b450fb210b0c47548af8394b313638e9,fafdcd668e3743c1bb461111dcafc2a4,16.0
19754,b45a587bef8247f8ad9021d66ea72258,4d5c57ea9a6940dd891ad53e9dbe8da0,18.0
19755,b45a587bef8247f8ad9021d66ea72258,4d5c57ea9a6940dd891ad53e9dbe8da0,21.5
19756,b45a6222bbcf41ff8df41bba5e4e1215,9b98b8c7a33c4b65b9aebfe6a799e6d9,8.25
19757,b45b854569d64beabea05969c901cd8b,2298d6c36e964ae4a3e7e9706d1fb8c2,0.5
19758,b45b854569d64beabea05969c901cd8b,9b98b8c7a33c4b65b9aebfe6a799e6d9,8.0
19759,b45b854569d64beabea05969c901cd8b,ae264e3637204a6fb9bb56bc8210ddfd,17.0
19760,b463e46aa28748849542d6f24d775240,ae264e3637204a6fb9bb56bc8210ddfd,5.0
19761,b463e46aa28748849542d6f24d775240,4d5c57ea9a6940dd891ad53e9dbe8da0,22.0
19762,b463e46aa28748849542d6f24d775240,2298d6c36e964ae4a3e7e9706d1fb8c2,24.75
19763,b467f9659b5d484bab417c03ce24ea57,4d5c57ea9a6940dd891ad53e9dbe8da0,2.25
19764,b467f9659b5d484bab417c03ce24ea57,ae264e3637204a6fb9bb56bc8210ddfd,7.75
19765,b467f9659b5d484bab417c03ce24ea57,fafdcd668e3743c1bb461111dcafc2a4,19.5
19766,b4703f75abe14b4d9a073c9675d4c0cf,ae264e3637204a6fb9bb56bc8210ddfd,16.25
19767,b4703f75abe14b4d9a073c9675d4c0cf,2906b810c7d4411798c6938adc9daaa5,21.25
19768,b4703f75abe14b4d9a073c9675d4c0cf,f19421c1d4aa40978ebb69ca19b0e20d,21.25
19769,b4703f75abe14b4d9a073c9675d4c0cf,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0
19770,b476230f34634b029c8db93856f1fb22,f19421c1d4aa40978ebb69ca19b0e20d,18.25
19771,b476230f34634b029c8db93856f1fb22,4d5c57ea9a6940dd891ad53e9dbe8da0,27.75
19772,b483c76733a94054a4da87f396773f64,fafdcd668e3743c1bb461111dcafc2a4,5.0
19773,b483c76733a94054a4da87f396773f64,2298d6c36e964ae4a3e7e9706d1fb8c2,23.75
19774,b4869c96c07e4be3aa9f2fc6027fe098,fafdcd668e3743c1bb461111dcafc2a4,14.5
19775,b4869c96c07e4be3aa9f2fc6027fe098,f19421c1d4aa40978ebb69ca19b0e20d,14.5
19776,b4869c96c07e4be3aa9f2fc6027fe098,2298d6c36e964ae4a3e7e9706d1fb8c2,22.75
19777,b4869c96c07e4be3aa9f2fc6027fe098,2298d6c36e964ae4a3e7e9706d1fb8c2,22.75
19778,b4869c96c07e4be3aa9f2fc6027fe098,f19421c1d4aa40978ebb69ca19b0e20d,26.5
19779,b48d06e22d794482bff4d15fbe5f9bbc,4d5c57ea9a6940dd891ad53e9dbe8da0,1.25
19780,b48d06e22d794482bff4d15fbe5f9bbc,2298d6c36e964ae4a3e7e9706d1fb8c2,22.25
19781,b48d06e22d794482bff4d15fbe5f9bbc,2298d6c36e964ae4a3e7e9706d1fb8c2,24.25
19782,b48f59b8e9484391ac69850081e599c1,2298d6c36e964ae4a3e7e9706d1fb8c2,17.5
19783,b48f59b8e9484391ac69850081e599c1,fafdcd668e3743c1bb461111dcafc2a4,26.75
19784,b493632a48454e8987612d5f11fe714b,fafdcd668e3743c1bb461111dcafc2a4,19.25
19785,b496625e7c30473e8883e5eccecc1127,ae264e3637204a6fb9bb56bc8210ddfd,5.75
19786,b49c9836c2c84ebbb3a007739527ffc2,f19421c1d4aa40978ebb69ca19b0e20d,0.0
19787,b49c9836c2c84ebbb3a007739527ffc2,ae264e3637204a6fb9bb56bc8210ddfd,18.75
19788,b4a313063dbf40d0b2a4e58e366d497c,fafdcd668e3743c1bb461111dcafc2a4,7.75
19789,b4a98bffce2a49758b9324dbd99c5875,4d5c57ea9a6940dd891ad53e9dbe8da0,4.75
19790,b4a98bffce2a49758b9324dbd99c5875,fafdcd668e3743c1bb461111dcafc2a4,17.0
19791,b4baed7ad2e94c94a69520179ef8eee9,f19421c1d4aa40978ebb69ca19b0e20d,7.75
19792,b4baed7ad2e94c94a69520179ef8eee9,2298d6c36e964ae4a3e7e9706d1fb8c2,15.5
19793,b4baed7ad2e94c94a69520179ef8eee9,f19421c1d4aa40978ebb69ca19b0e20d,21.5
19794,b4baed7ad2e94c94a69520179ef8eee9,4d5c57ea9a6940dd891ad53e9dbe8da0,25.25
19795,b4bbb32acdea46dbb6802bf35d4aa1cc,fafdcd668e3743c1bb461111dcafc2a4,15.0
19796,b4bbb32acdea46dbb6802bf35d4aa1cc,ae264e3637204a6fb9bb56bc8210ddfd,18.5
19797,b4bbb32acdea46dbb6802bf35d4aa1cc,fafdcd668e3743c1bb461111dcafc2a4,22.25
19798,b4bbb32acdea46dbb6802bf35d4aa1cc,4d5c57ea9a6940dd891ad53e9dbe8da0,25.25
19799,b4c29d77c6d045698bf125545d1520f8,4d5c57ea9a6940dd891ad53e9dbe8da0,8.75
19800,b4c29d77c6d045698bf125545d1520f8,4d5c57ea9a6940dd891ad53e9dbe8da0,19.25
19801,b4c4cb0440c4420baa94cfcffe6d7390,2298d6c36e964ae4a3e7e9706d1fb8c2,24.75
19802,b4d50689af024749a235c6ee77db75a6,fafdcd668e3743c1bb461111dcafc2a4,15.0
19803,b4d5401786f444169c723533ed475760,f19421c1d4aa40978ebb69ca19b0e20d,26.0
19804,b4d590b56f204f2484d9d88a63a2b294,2298d6c36e964ae4a3e7e9706d1fb8c2,2.25
19805,b4d590b56f204f2484d9d88a63a2b294,f19421c1d4aa40978ebb69ca19b0e20d,10.25
19806,b4d6477e15ca4b1086638089882177b7,ae264e3637204a6fb9bb56bc8210ddfd,4.5
19807,b4d6477e15ca4b1086638089882177b7,fafdcd668e3743c1bb461111dcafc2a4,18.0
19808,b4e06068cce54e3d9c3c55ad6f0e5065,2906b810c7d4411798c6938adc9daaa5,3.75
19809,b4e0faec308c46c196235fdc0b0821f8,2906b810c7d4411798c6938adc9daaa5,6.0
19810,b4e0faec308c46c196235fdc0b0821f8,2298d6c36e964ae4a3e7e9706d1fb8c2,24.75
19811,b4e0faec308c46c196235fdc0b0821f8,2298d6c36e964ae4a3e7e9706d1fb8c2,24.75
19812,b4e842928968481f988f869561cc0257,f19421c1d4aa40978ebb69ca19b0e20d,1.5
19813,b4e842928968481f988f869561cc0257,2298d6c36e964ae4a3e7e9706d1fb8c2,8.75
19814,b4e842928968481f988f869561cc0257,2298d6c36e964ae4a3e7e9706d1fb8c2,25.0
19815,b4e842928968481f988f869561cc0257,2298d6c36e964ae4a3e7e9706d1fb8c2,25.0
19816,b4eac94dc2614f178f435e82d6038382,fafdcd668e3743c1bb461111dcafc2a4,3.75
19817,b4eac94dc2614f178f435e82d6038382,2906b810c7d4411798c6938adc9daaa5,7.0
19818,b4eac94dc2614f178f435e82d6038382,0b1e1539f2cc45b7b9fa7c272da2e1d7,27.25
19819,b4ee4a7e6eab43a19d072a5f954529e0,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.75
19820,b4ee4a7e6eab43a19d072a5f954529e0,fafdcd668e3743c1bb461111dcafc2a4,23.25
19821,b4f14ce6c0d048638741bbc1d3ae0f58,f19421c1d4aa40978ebb69ca19b0e20d,14.25
19822,b4f2fa2ea0674f53916963aecf291dfb,4d5c57ea9a6940dd891ad53e9dbe8da0,20.5
19823,b4f89d9d8c144ee1b8dafb4b707c0fce,fafdcd668e3743c1bb461111dcafc2a4,15.5
19824,b4f89d9d8c144ee1b8dafb4b707c0fce,ae264e3637204a6fb9bb56bc8210ddfd,25.75
19825,b4fab356e0a94cd3912b53c475573909,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0
19826,b4fab356e0a94cd3912b53c475573909,fafdcd668e3743c1bb461111dcafc2a4,11.75
19827,b4fab356e0a94cd3912b53c475573909,0b1e1539f2cc45b7b9fa7c272da2e1d7,18.0
19828,b4fab356e0a94cd3912b53c475573909,4d5c57ea9a6940dd891ad53e9dbe8da0,22.0
19829,b506d32d1a384b799b58fa90a5ae5a5a,2298d6c36e964ae4a3e7e9706d1fb8c2,23.5
19830,b506d32d1a384b799b58fa90a5ae5a5a,f19421c1d4aa40978ebb69ca19b0e20d,25.5
19831,b5084bd5d94f492c873dededc5491648,ae264e3637204a6fb9bb56bc8210ddfd,16.0
19832,b5084bd5d94f492c873dededc5491648,ae264e3637204a6fb9bb56bc8210ddfd,19.0
19833,b5084bd5d94f492c873dededc5491648,2298d6c36e964ae4a3e7e9706d1fb8c2,26.25
19834,b5089461bd1a427c8874d5e36d3a2d40,fafdcd668e3743c1bb461111dcafc2a4,17.25
19835,b5089461bd1a427c8874d5e36d3a2d40,4d5c57ea9a6940dd891ad53e9dbe8da0,26.5
19836,b50987e063ec45fca2b6343837d6a139,fafdcd668e3743c1bb461111dcafc2a4,0.75
19837,b50987e063ec45fca2b6343837d6a139,f19421c1d4aa40978ebb69ca19b0e20d,8.25
19838,b50987e063ec45fca2b6343837d6a139,2298d6c36e964ae4a3e7e9706d1fb8c2,19.75
19839,b50987e063ec45fca2b6343837d6a139,fafdcd668e3743c1bb461111dcafc2a4,21.5
19840,b50988649f544a49837147fab2865fc9,2906b810c7d4411798c6938adc9daaa5,0.25
19841,b50988649f544a49837147fab2865fc9,fafdcd668e3743c1bb461111dcafc2a4,10.75
19842,b50988649f544a49837147fab2865fc9,2298d6c36e964ae4a3e7e9706d1fb8c2,15.75
19843,b50988649f544a49837147fab2865fc9,2298d6c36e964ae4a3e7e9706d1fb8c2,24.25
19844,b509c1c707b7455fa6e8e39bd232e9c3,ae264e3637204a6fb9bb56bc8210ddfd,5.75
19845,b509c1c707b7455fa6e8e39bd232e9c3,ae264e3637204a6fb9bb56bc8210ddfd,23.0
19846,b50b135eb4c04dd9ad7f64d50f5c8855,f19421c1d4aa40978ebb69ca19b0e20d,19.0
19847,b50b135eb4c04dd9ad7f64d50f5c8855,2298d6c36e964ae4a3e7e9706d1fb8c2,27.0
19848,b50fd78643e1452386190ae9c8366b56,9b98b8c7a33c4b65b9aebfe6a799e6d9,18.5
19849,b50fd78643e1452386190ae9c8366b56,4d5c57ea9a6940dd891ad53e9dbe8da0,18.5
19850,b50fd78643e1452386190ae9c8366b56,9b98b8c7a33c4b65b9aebfe6a799e6d9,25.0
19851,b51686e74e4941ef9d42391dc465498a,fafdcd668e3743c1bb461111dcafc2a4,1.75
19852,b51686e74e4941ef9d42391dc465498a,f19421c1d4aa40978ebb69ca19b0e20d,7.25
19853,b51686e74e4941ef9d42391dc465498a,4d5c57ea9a6940dd891ad53e9dbe8da0,16.0
19854,b51686e74e4941ef9d42391dc465498a,fafdcd668e3743c1bb461111dcafc2a4,25.75
19855,b519d8d3bc1c429b80147a10d8767e4c,fafdcd668e3743c1bb461111dcafc2a4,2.0
19856,b519d8d3bc1c429b80147a10d8767e4c,2298d6c36e964ae4a3e7e9706d1fb8c2,15.75
19857,b519d8d3bc1c429b80147a10d8767e4c,9b98b8c7a33c4b65b9aebfe6a799e6d9,20.75
19858,b51d59ccd5d64f9580e9d49925231cff,4d5c57ea9a6940dd891ad53e9dbe8da0,20.0
19859,b51d59ccd5d64f9580e9d49925231cff,fafdcd668e3743c1bb461111dcafc2a4,28.25
19860,b51e41040e0e4977b6f936637a27a918,fafdcd668e3743c1bb461111dcafc2a4,7.0
19861,b51e41040e0e4977b6f936637a27a918,fafdcd668e3743c1bb461111dcafc2a4,17.0
19862,b51e41040e0e4977b6f936637a27a918,2298d6c36e964ae4a3e7e9706d1fb8c2,21.75
19863,b520db478ee1410f900df7ca10e89bd6,2298d6c36e964ae4a3e7e9706d1fb8c2,9.25
19864,b534789609ae405a9023d098f40d4d40,f19421c1d4aa40978ebb69ca19b0e20d,0.25
19865,b534789609ae405a9023d098f40d4d40,f19421c1d4aa40978ebb69ca19b0e20d,14.25
19866,b53485486c7946fdb4bfb5230bb300e7,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0
19867,b53485486c7946fdb4bfb5230bb300e7,ae264e3637204a6fb9bb56bc8210ddfd,14.5
19868,b53485486c7946fdb4bfb5230bb300e7,4d5c57ea9a6940dd891ad53e9dbe8da0,19.5
19869,b53485486c7946fdb4bfb5230bb300e7,2906b810c7d4411798c6938adc9daaa5,21.0
19870,b5384e6446b043c18edf8675b55dcb2d,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.75
19871,b5384e6446b043c18edf8675b55dcb2d,2906b810c7d4411798c6938adc9daaa5,9.0
19872,b5384e6446b043c18edf8675b55dcb2d,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0
19873,b5384e6446b043c18edf8675b55dcb2d,fafdcd668e3743c1bb461111dcafc2a4,19.25
19874,b5384e6446b043c18edf8675b55dcb2d,4d5c57ea9a6940dd891ad53e9dbe8da0,21.75
19875,b538b9bb43394a46b64a582ace540ff0,2298d6c36e964ae4a3e7e9706d1fb8c2,14.25
19876,b544672b0aa64c979eaa0e63ce662b61,ae264e3637204a6fb9bb56bc8210ddfd,15.5
19877,b544672b0aa64c979eaa0e63ce662b61,4d5c57ea9a6940dd891ad53e9dbe8da0,18.25
19878,b544672b0aa64c979eaa0e63ce662b61,ae264e3637204a6fb9bb56bc8210ddfd,25.0
19879,b54471245e86418da92bdab04191e40c,ae264e3637204a6fb9bb56bc8210ddfd,5.25
19880,b54471245e86418da92bdab04191e40c,2906b810c7d4411798c6938adc9daaa5,26.0
19881,b54b4e73935f46d69fee0e7beadcc385,9b98b8c7a33c4b65b9aebfe6a799e6d9,15.25
19882,b54b4e73935f46d69fee0e7beadcc385,ae264e3637204a6fb9bb56bc8210ddfd,21.0
19883,b55047d54b9945e894adb5530fcdc3db,ae264e3637204a6fb9bb56bc8210ddfd,1.25
19884,b55047d54b9945e894adb5530fcdc3db,fafdcd668e3743c1bb461111dcafc2a4,24.0
19885,b55047d54b9945e894adb5530fcdc3db,ae264e3637204a6fb9bb56bc8210ddfd,24.0
19886,b551e33de83147b694ff2ebf4d52d226,0b1e1539f2cc45b7b9fa7c272da2e1d7,25.5
19887,b5529d0b006547c1b039e51e28b87614,2298d6c36e964ae4a3e7e9706d1fb8c2,4.5
19888,b5529d0b006547c1b039e51e28b87614,2298d6c36e964ae4a3e7e9706d1fb8c2,18.0
19889,b553a74d19d249bba731e6df9db8eaea,fafdcd668e3743c1bb461111dcafc2a4,20.25
19890,b553a74d19d249bba731e6df9db8eaea,9b98b8c7a33c4b65b9aebfe6a799e6d9,20.25
19891,b55a1130d50040a3841aec397b86b80e,2298d6c36e964ae4a3e7e9706d1fb8c2,1.75
19892,b55a1130d50040a3841aec397b86b80e,fafdcd668e3743c1bb461111dcafc2a4,18.5
19893,b55ef20dd4ba41878120c13a0e15b84d,2906b810c7d4411798c6938adc9daaa5,28.0
19894,b55ef20dd4ba41878120c13a0e15b84d,2298d6c36e964ae4a3e7e9706d1fb8c2,28.0
19895,b56392c4644c4fa5abcd1e8f4b94b0f6,2906b810c7d4411798c6938adc9daaa5,10.5
19896,b56392c4644c4fa5abcd1e8f4b94b0f6,4d5c57ea9a6940dd891ad53e9dbe8da0,18.5
19897,b567154700ce468ea2cf636912fa2b08,fafdcd668e3743c1bb461111dcafc2a4,12.25
19898,b56a93598fa5432b9d258e1a831888cd,fafdcd668e3743c1bb461111dcafc2a4,2.5
19899,b56a93598fa5432b9d258e1a831888cd,fafdcd668e3743c1bb461111dcafc2a4,14.0
19900,b56a93598fa5432b9d258e1a831888cd,2298d6c36e964ae4a3e7e9706d1fb8c2,21.75
19901,b56a93598fa5432b9d258e1a831888cd,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0
19902,b56e747d7f6641c88cacc52c5eaebf57,2298d6c36e964ae4a3e7e9706d1fb8c2,1.25
19903,b56e747d7f6641c88cacc52c5eaebf57,f19421c1d4aa40978ebb69ca19b0e20d,18.25
19904,b56e747d7f6641c88cacc52c5eaebf57,fafdcd668e3743c1bb461111dcafc2a4,22.0
19905,b56e747d7f6641c88cacc52c5eaebf57,fafdcd668e3743c1bb461111dcafc2a4,26.5
19906,b5738353bbc84442ba74feef8930ccbe,ae264e3637204a6fb9bb56bc8210ddfd,17.5
19907,b5884556ad104aa89f16f6a81b1a79d0,fafdcd668e3743c1bb461111dcafc2a4,4.75
19908,b5884556ad104aa89f16f6a81b1a79d0,2298d6c36e964ae4a3e7e9706d1fb8c2,17.25
19909,b5957ba0798349f292fdc8a859647d2f,9b98b8c7a33c4b65b9aebfe6a799e6d9,2.5
19910,b5957ba0798349f292fdc8a859647d2f,f19421c1d4aa40978ebb69ca19b0e20d,14.0
19911,b5957ba0798349f292fdc8a859647d2f,f19421c1d4aa40978ebb69ca19b0e20d,17.75
19912,b5957ba0798349f292fdc8a859647d2f,ae264e3637204a6fb9bb56bc8210ddfd,24.5
19913,b5a19a184eb04c08a7c92804a88a4cf6,4d5c57ea9a6940dd891ad53e9dbe8da0,18.25
19914,b5abc1e85be84f43937b4fca0ad238cb,2298d6c36e964ae4a3e7e9706d1fb8c2,1.25
19915,b5abc1e85be84f43937b4fca0ad238cb,2298d6c36e964ae4a3e7e9706d1fb8c2,7.5
19916,b5abc1e85be84f43937b4fca0ad238cb,f19421c1d4aa40978ebb69ca19b0e20d,14.25
19917,b5abc1e85be84f43937b4fca0ad238cb,2906b810c7d4411798c6938adc9daaa5,21.25
19918,b5b17db2d0af49fe89abfd7076b605a8,2298d6c36e964ae4a3e7e9706d1fb8c2,2.75
19919,b5b272ac33774022bccf6dd9d28f0425,2298d6c36e964ae4a3e7e9706d1fb8c2,22.25
19920,b5b6575eddbd4e36864298a49b1b8f5f,0b1e1539f2cc45b7b9fa7c272da2e1d7,19.0
19921,b5b6575eddbd4e36864298a49b1b8f5f,2906b810c7d4411798c6938adc9daaa5,19.0
19922,b5b72a7794544dd29ee9a59d8bc215ac,f19421c1d4aa40978ebb69ca19b0e20d,19.25
19923,b5b72a7794544dd29ee9a59d8bc215ac,2906b810c7d4411798c6938adc9daaa5,25.25
19924,b5c5091888604fefb1219e5fa0aece97,ae264e3637204a6fb9bb56bc8210ddfd,19.0
19925,b5c5091888604fefb1219e5fa0aece97,2298d6c36e964ae4a3e7e9706d1fb8c2,22.25
19926,b5cf666d37d345df83147aee3740a9c8,2906b810c7d4411798c6938adc9daaa5,4.5
19927,b5cf666d37d345df83147aee3740a9c8,fafdcd668e3743c1bb461111dcafc2a4,8.75
19928,b5cf666d37d345df83147aee3740a9c8,4d5c57ea9a6940dd891ad53e9dbe8da0,24.75
19929,b5cfb04a4b11496286de993a47247b00,4d5c57ea9a6940dd891ad53e9dbe8da0,17.5
19930,b5cfb04a4b11496286de993a47247b00,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.75
19931,b5cfb04a4b11496286de993a47247b00,2906b810c7d4411798c6938adc9daaa5,24.75
19932,b5d0c4015cb44faa823e5402fa7b7560,f19421c1d4aa40978ebb69ca19b0e20d,17.0
19933,b5e9fecfd7ff497cb3003b74277f9e5a,ae264e3637204a6fb9bb56bc8210ddfd,14.5
19934,b5e9fecfd7ff497cb3003b74277f9e5a,ae264e3637204a6fb9bb56bc8210ddfd,23.0
19935,b5e9fecfd7ff497cb3003b74277f9e5a,f19421c1d4aa40978ebb69ca19b0e20d,24.5
19936,b5fb84897743419ca7b14a35e0101d27,ae264e3637204a6fb9bb56bc8210ddfd,17.25
19937,b5fb84897743419ca7b14a35e0101d27,4d5c57ea9a6940dd891ad53e9dbe8da0,24.75
19938,b612b3c9e4474994a1be321b637cf773,f19421c1d4aa40978ebb69ca19b0e20d,18.0
19939,b612b3c9e4474994a1be321b637cf773,fafdcd668e3743c1bb461111dcafc2a4,25.25
19940,b6171a55e9e548c2a75df02f20336045,4d5c57ea9a6940dd891ad53e9dbe8da0,8.5
19941,b6171a55e9e548c2a75df02f20336045,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0
19942,b61bc5743b0949c5972f839075ffcdf3,fafdcd668e3743c1bb461111dcafc2a4,12.25
19943,b61bc5743b0949c5972f839075ffcdf3,fafdcd668e3743c1bb461111dcafc2a4,18.25
19944,b624317c94fc496288b746f9be43d170,ae264e3637204a6fb9bb56bc8210ddfd,17.5
19945,b624317c94fc496288b746f9be43d170,fafdcd668e3743c1bb461111dcafc2a4,27.25
19946,b628edb7b97d4baca37219aa339c7755,2298d6c36e964ae4a3e7e9706d1fb8c2,9.0
19947,b62a7b6effca47d29859ba016fd4efa0,0b1e1539f2cc45b7b9fa7c272da2e1d7,20.0
19948,b62a7b6effca47d29859ba016fd4efa0,0b1e1539f2cc45b7b9fa7c272da2e1d7,20.0
19949,b62af6a37bfd4c7c8e8513e5070ca016,2906b810c7d4411798c6938adc9daaa5,23.5
19950,b62af6a37bfd4c7c8e8513e5070ca016,fafdcd668e3743c1bb461111dcafc2a4,27.25
19951,b62baaff868b45768e674828aef381b4,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.5
19952,b62baaff868b45768e674828aef381b4,4d5c57ea9a6940dd891ad53e9dbe8da0,24.5
19953,b635cc878a1d435faac686ade19d2c43,f19421c1d4aa40978ebb69ca19b0e20d,8.75
19954,b635cc878a1d435faac686ade19d2c43,9b98b8c7a33c4b65b9aebfe6a799e6d9,29.5
19955,b6414121421d43b5b45cdd70f1f1c8d1,2298d6c36e964ae4a3e7e9706d1fb8c2,9.0
19956,b6471ab102724837b8e65d46fc5b8184,9b98b8c7a33c4b65b9aebfe6a799e6d9,1.5
19957,b6471ab102724837b8e65d46fc5b8184,ae264e3637204a6fb9bb56bc8210ddfd,15.25
19958,b6471ab102724837b8e65d46fc5b8184,f19421c1d4aa40978ebb69ca19b0e20d,25.25
19959,b64a01dbc7354205bdfdef5ca0ecbe6e,2298d6c36e964ae4a3e7e9706d1fb8c2,17.25
19960,b64b461c1e4547359eb09ad574ff6f5d,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0
19961,b64b461c1e4547359eb09ad574ff6f5d,ae264e3637204a6fb9bb56bc8210ddfd,7.5
19962,b64b461c1e4547359eb09ad574ff6f5d,2906b810c7d4411798c6938adc9daaa5,26.25
19963,b64b47afe1c84ef3be509adaa8e90531,fafdcd668e3743c1bb461111dcafc2a4,1.5
19964,b64b47afe1c84ef3be509adaa8e90531,ae264e3637204a6fb9bb56bc8210ddfd,21.75
19965,b65affd9e07346a1906364a396950e3d,9b98b8c7a33c4b65b9aebfe6a799e6d9,2.5
19966,b65affd9e07346a1906364a396950e3d,0b1e1539f2cc45b7b9fa7c272da2e1d7,10.5
19967,b65affd9e07346a1906364a396950e3d,f19421c1d4aa40978ebb69ca19b0e20d,15.25
19968,b65affd9e07346a1906364a396950e3d,2298d6c36e964ae4a3e7e9706d1fb8c2,19.0
19969,b65affd9e07346a1906364a396950e3d,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0
19970,b65eaba56d124588aed15c484db427a8,ae264e3637204a6fb9bb56bc8210ddfd,8.5
