,index,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,bogo,discount,informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
7877,76d3f11f0c614119a5c3d96dc28013be,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7878,76db3f94e9d54bedb413f0937b57b8a7,5,0,2,3,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
7879,76ddbd6576844afe811f1a3c0fbb5bec,3,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7880,76e4c32f141f4bd1b1a905cf6b28bcfa,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7881,76e7730e63234870b1c5fa048f76a4cc,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882,76ec013980994d9d9ab7d077c326ef0a,5,5,0,0,3,3,0,3,0,0,0,0,0,2,0,0,0,0,1,0
7883,76f1746d47634fb6a1372d798f81d2e4,4,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7884,76f2d0fd5c084f6e9ef847c096225fcf,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7885,76fb5110d9f44265b3d9b5d9aebe1573,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7886,76fb9cbfc6364c768ce577226a2e03f2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7887,76fc3f62a604480f8c8edfbb9fcda535,3,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7888,77062b74e4b5481f81ff34b48d870a7f,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7889,770bcac8d5d343f28dcb598905b08a06,4,2,1,1,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0
7890,770df32893694100afc703ea9c9df401,3,1,1,1,2,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0
7891,7713b9dfc90f4570a6eab57cf64191b9,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7892,7718656997f3453db0f5aeca9cd35240,3,1,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7893,7718d57d46044f1d911d6bd4f73dc533,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,77192c9efc644e21a1f9a12b7e3847cc,4,2,2,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
7895,7719c053fd5d4947b57494f041cdb1df,4,2,1,1,3,3,0,2,1,0,0,0,0,1,0,0,0,0,1,1
7896,771cd819d2b04bf9943ba632b97c7239,3,0,3,0,3,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1
7897,771f341037bb41e49d1ce4ed096b3488,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7898,77285ad5e23b4777929521ff377719d0,5,0,4,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
7899,7729cff13e7e48689ca9333265497ff1,4,2,1,1,3,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0
7900,772e849945e24482b88b25800fa17f55,5,2,2,1,3,3,0,1,2,0,0,1,0,0,0,0,1,0,0,1
7901,77319fb963f74b25832afcd269a8735a,5,0,5,0,4,4,0,0,4,0,0,0,0,0,0,1,3,0,0,0
7902,77320a68605841169979f8b497ba0ca1,4,1,2,1,3,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0
7903,773305e8c17e45558a5e03c86826b116,4,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7904,7734c710b32945208a8a32109912fb46,3,1,2,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7905,7737b85f7f5e4b2c8b7d9003015c73d4,5,2,2,1,4,3,1,2,1,0,0,1,0,0,0,0,1,0,1,0
7906,77388a70eaf14433b4efc5d01fa947bf,6,2,4,0,5,4,1,2,2,0,1,0,0,0,0,1,1,0,1,0
7907,773b9b57713f470fbfe74ab32a41a945,4,2,2,0,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
7908,773bec02e0ce497ca404dff3e236c9f7,3,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
7909,773f79d725d040deae4782ec3d2efda8,4,1,3,0,4,3,1,1,2,0,0,0,0,0,0,1,0,0,1,1
7910,7740653a3e084590871a522555c19ae5,4,3,1,0,4,4,0,3,1,0,0,2,0,0,0,0,1,0,1,0
7911,7742d6d657ae456390edceea069a5244,6,3,2,1,4,4,0,2,2,0,1,0,0,0,0,0,2,0,1,0
7912,77433277a3e7435aa5dabac8168a3d44,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,774527ea5eb640e89704e3a350966558,6,2,2,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
7914,774850c7a7054920b8ad02fd25ff5ee0,4,1,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
7915,774c3d38d56d4748a52ce49801ae876b,3,2,1,0,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
7916,774d4dd8316449afb52b3121f296aec6,4,1,2,1,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
7917,774d6223fea8418a92c5742a4f55b7a9,4,2,2,0,4,3,1,1,2,0,0,0,0,0,2,0,0,0,1,0
7918,7755e54d9154452dadfa55e74f9bbaae,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,7763d39cfc854962be19b6969cc01f16,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7920,776776cd1717444c89dc11101ae4a21f,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7921,776f4d3d73e44a2cb6be31ac6940ff51,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7922,7774e6b6c61f4691bbe22622ebfe2679,4,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7923,7775200e6d2e45a6b99b5c3530264669,5,2,2,1,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0
7924,77757e0333ce4cdaae519df31d3aed3a,3,1,2,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7925,77761cb48d174951b3fbab5f9053f3a1,4,1,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7926,77789c5386674540b7ba942cdb099467,4,0,3,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
7927,7778fe787e7240cd8684ca67ca72eeba,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7928,777a1d8f93bb4884829eead23fd6fb53,3,0,3,0,3,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0
7929,7781f37512cc47e5af0287084f857b56,4,0,3,1,3,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0
7930,7783eafc2596499abe578b5c6032a785,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7931,7784652beb5d4a26955c561b63f3099b,6,2,3,1,5,5,0,2,3,0,1,0,0,0,0,1,2,0,1,0
7932,7789a7e2176645daa6f78382698cc587,5,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7933,7789e842ce3842b981e853caf9368d06,4,4,0,0,4,4,0,4,0,0,0,2,0,2,0,0,0,0,0,0
7934,77927096ab4144fa930b4cadd4773cc2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,77961f4298bd4340a3988bde6754d19d,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7936,7797083d5f114bdda43638d1ee927624,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7937,77988077b7d14c7c94981ca77929756c,5,3,1,1,4,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0
7938,7798d98a070845328d838312b65ba846,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7939,7798e0c17e124ecda35b1530d4761145,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,779e672dfddc4efa9c9430eda8e1a89b,5,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7941,77a02de10fd64530a6ec57afdb17daa0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7942,77a05cdcda3e431eba0cbf280450ff17,4,2,1,1,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0
7943,77a9cdd365284c90bf828a2b86e9ba95,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7944,77b27d5f09db42cf9c844ab58d132e85,5,2,3,0,4,4,0,2,2,0,2,0,0,0,0,2,0,0,0,0
7945,77bbb4f6faf4499e8652e7879c0f314c,4,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7946,77bd92cabd144697906127ad2327e697,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,77c24ffc80f94a088aa031324fd7e11a,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7948,77c449768ead487b963f3c4171f2ad86,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7949,77caa79f70754278b0b1fdd68e7796b9,5,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7950,77cc94689f2f4312b79321f415da78f4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7951,77cce09afacf466c84681f7cca06cf07,6,2,4,0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
7952,77cd4ac72569483c915e8bcbacbd3e1e,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953,77d39ccc06104bb79334b39f3b230b3c,6,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7954,77d4d551006948a0986b31dcdb302a14,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7955,77dfca1b5bc9475892771001cff49869,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7956,77e2665e47184ad79d1705fe09f15730,5,3,2,0,5,3,2,1,2,0,0,0,0,0,0,1,1,0,1,0
7957,77e305a254014a9a9f03a9f61c80ff03,3,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0
7958,77e3d01c729d46d5b35ec8f7d74e7c42,6,1,4,1,5,4,1,1,3,0,1,0,0,0,0,1,0,0,0,2
7959,77e4e977834d4eb1ba2a5755731dcf83,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,77e591b6c9244f4e9eee93d69531033f,3,2,1,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0
7961,77ee9531c0934d6f9f1bf7e10f02a5f7,5,4,0,1,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
7962,77efdc54d1c84eb382a3bb1b87322b0e,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7963,77fa13a472824e33aaeb9aaeb2c23408,5,4,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
7964,77fd8a09cbeb4dbaba14115a53f2bfd1,6,1,4,1,4,3,1,0,3,0,0,0,0,0,0,1,2,0,0,0
7965,77fddc4c2ed4441197473f9fd32346ac,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7966,77fef96c3b8a4a89a43c4127b9b23adf,6,2,4,0,6,6,0,2,4,0,0,0,0,0,1,1,1,0,2,1
7967,78027d93ad9c4bb4bd3f314f13bdc493,3,2,1,0,3,3,0,2,1,0,2,0,0,0,0,1,0,0,0,0
7968,780896df71d247de8ab23edd1201d34d,5,3,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0
7969,780b53dde0774138b7feb0506f0bc84d,4,2,1,1,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0
7970,78166a12fb3f42aaac271b75fc2361e0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7971,78194eee53f94df98cb8c18faf392029,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7972,78263466042f4dfa91bd390107158277,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973,782e48b0e782467eacad949132f74525,3,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0
7974,7833bbd264454be68861e014745a8982,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7975,78364f0145d342c2bd44a169cfb9c332,6,2,1,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7976,783ae371fbc84e9185cce5b0d347509b,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7977,783da01b03104fa1ba526d683dd63d7f,5,4,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
7978,783ff751a56c454ba0b2777a4f4e8c4f,4,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7979,784bc75af56e403e9030470bd9c49fcf,6,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7980,784ccc2dee1b41c2b19f3c85bb9cf634,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7981,78506ec87c8a40eea0520907e21d7cb5,4,2,2,0,4,3,1,2,1,0,1,0,0,0,0,0,1,0,1,0
7982,785231f27bc642aaba43022e1dcdd72b,4,2,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7983,7864a58fc3da452ab7ec1b5cd230ee15,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,7866c9c9dc284d36899b0839a70ced6c,5,4,1,0,5,4,1,3,1,0,0,0,0,1,0,0,1,0,2,0
7985,78787ca4fcff43b99e908dd217de8562,6,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7986,787aa7b9aba44503b587ad158bd80627,3,2,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
7987,787c1f76fcbb417394f951c87dc4c3d9,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7988,787d7fac9488408b99bc4be662ae2655,3,1,2,0,3,3,0,1,2,0,0,0,0,0,1,1,0,0,1,0
7989,787e30f168fb4f1f811c352fd041b590,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,7882ad2a6cd44b6796c4e6eaffc40eb4,6,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7991,788db6a5814247e38bac0a3c0c56ec96,6,2,3,1,3,3,0,2,1,0,0,2,0,0,0,0,0,0,0,1
7992,78911ab304e6496585ea2c8f4b1c7a0a,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,7895d80887054803a8d035d48552cb87,4,1,2,1,3,3,0,1,2,0,0,0,0,1,1,1,0,0,0,0
7994,78afa995795e4d85b5d9ceeca43f5fef,4,3,0,1,3,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0
7995,78b9c23c475d4b84bf771557f356acae,6,3,3,0,6,5,1,2,3,0,0,1,0,0,0,1,1,0,1,1
7996,78bb7e19ab9b42b09d3744089d2b6a32,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997,78bdca4288884249b71accd31a69b9d3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998,78c2d93381464a3f9032eb9a643e25fe,5,1,4,0,3,3,0,1,2,0,0,0,0,0,0,2,0,0,1,0
7999,78c4b77f63c448019948da62d44b6390,4,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
8000,78c5db2455164e2fbaa6020eba48a736,4,1,2,1,3,3,0,1,2,0,1,0,0,0,2,0,0,0,0,0
8001,78c662ecde44429da8ab2521a4a983c9,6,2,3,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
8002,78d3cf9592744e0591fc6d003d20e58d,4,2,2,0,4,4,0,2,2,0,1,0,0,1,1,0,0,0,0,1
8003,78d968c803724eb5812a988d5156f943,4,0,4,0,3,3,0,0,3,0,0,0,0,0,2,0,0,0,0,1
8004,78de990355734b7285eb503c012b4703,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005,78df48f9dc174700bce78abb1a785a44,3,2,1,0,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
8006,78e6f6001f3f41de934361b11b7ed158,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007,78e971bddb2842208b226249593b424f,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8008,78e99fcc45b04d4084d556c890efd224,5,3,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
8009,78e9be059fce46a1b610f74e0e812a4a,6,2,3,1,5,5,0,2,3,0,0,0,0,1,2,0,0,0,1,1
8010,78e9c32f0add49f181bb0312a6c6f954,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011,78f65b688ec8419886f12ba1cc3224d8,6,2,4,0,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
8012,78f6ac1eb6c240368c54284c682e4224,6,2,4,0,5,5,0,2,3,0,1,0,0,1,2,1,0,0,0,0
8013,7905b7568f024849b27b7af94969d78a,4,2,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0
8014,79088aadb4854755b4555ef8a9644519,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,7909c2934c6e41eca309e865cb401b00,4,4,0,0,3,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0
8016,790b4a1a2c104f9ebbb17375640a6e4f,5,2,2,1,4,4,0,2,2,0,0,0,0,1,0,1,1,0,1,0
8017,790d13770c3d43f981c9080f444f4cbd,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018,7915f1af7f464835b7967dbb625112f0,6,2,3,1,4,4,0,1,3,0,0,0,0,0,0,1,1,0,1,1
8019,791a4a295d1744baa879d9c3be42255e,5,2,2,1,4,3,1,1,2,0,0,1,0,0,0,1,0,0,0,1
8020,791c42c7a024458eae95a5540f69df14,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,791ffe6d3dc848d2b233129a8096f7ab,5,1,4,0,4,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0
8022,7920c1de943d4acfbb2ab5b623504125,3,1,2,0,3,3,0,1,2,0,0,0,0,0,0,1,1,0,1,0
8023,7924f921b7f04e34aafd37c1b58a4ca9,4,0,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,79258dac19b04f8297d03ffdaf1e80ba,3,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8025,7926db9d939e49d4a2cd189aab24e4c0,5,2,1,2,3,3,0,2,1,0,0,0,0,0,0,1,0,0,2,0
8026,793913a9f33c4ae596cfa55ef3bfd901,5,2,3,0,5,5,0,2,3,0,1,1,0,0,1,1,1,0,0,0
8027,7939926d26104fe08b6ebe8f39667dbd,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,793a0463fc47489fa20bc46178315d66,5,1,4,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8029,793a91c8f72d450294f732f60cc2071b,6,1,4,1,5,3,2,1,2,0,0,0,0,1,1,0,0,0,0,1
8030,793cd4827125468498cb9050fad17882,6,3,1,2,4,3,1,3,0,0,1,1,0,0,0,0,0,0,1,0
8031,79416cb1e6274d2c9263fe3064283073,5,3,1,1,3,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0
8032,7941e15cbe26430ba70599b24aba588e,5,2,2,1,4,3,1,2,1,0,0,1,0,0,1,0,0,0,1,0
8033,7941f95f04c6481695b764fd8c0ebeb0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8034,794bd333e1c4441eafc03354fe9f5836,6,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8035,794c8bf1fe184162a739c835a168d6c0,4,2,2,0,3,3,0,1,2,0,1,0,0,0,0,2,0,0,0,0
8036,79501c86985d4ea08eded43b1cbc3a8c,4,1,3,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1
8037,79526521cf4e4f45ad218c7ce25409f3,3,1,2,0,3,3,0,1,2,0,0,1,0,0,0,1,1,0,0,0
8038,7954b384115343c3acba5b745d8c5a5e,5,2,2,1,3,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
8039,79580f0d57314cce9c8e05312f857c95,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8040,795b52d3603c466b90ff2186a3281997,5,2,3,0,5,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1
8041,795d12941c3f4b3693d656831f962249,3,1,1,1,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
8042,795dcd7d60f34b53bf43e826578f26ef,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,79653b5bcdb64f4a8a0f5231e0c5ab1e,4,1,3,0,4,4,0,1,3,0,0,0,0,0,2,0,1,0,1,0
8044,796cc7c1e8534e78bdff45f9e11494d6,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,796cfeeb5d7d4c0b8468c20d589b9903,5,2,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
8046,79776c8e8f81405aa08a16273ee7e1be,4,0,3,1,3,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0
8047,79790a9f1dba499e93964e8eeb52fe67,5,2,1,2,3,3,0,2,1,0,2,0,0,0,1,0,0,0,0,0
8048,7979224ed8ca46a7be6112db5f498986,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,797a3cf770b645759d9a188dc53b674d,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,797b15c1a31f4de39696400b7f768567,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,798033d6679e4a4abb6417400998126c,4,1,1,2,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
8052,7986640ceede4113872bcfa8c2bc69dc,5,1,4,0,4,4,0,1,3,0,0,1,0,0,0,0,1,0,0,2
8053,798acbe369c3485cad0bc53e23f75d1d,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8054,798bd7ef7d4749f5b4cac3289b35c757,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055,798d915dfb6a4477adf06802ba29477e,5,1,3,1,4,4,0,1,3,0,0,0,0,0,0,2,0,0,1,1
8056,79904d30eb8a4763b5011a010e53fb97,4,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8057,79916dbaccb643f1af5b3c8cf8e729b2,5,1,3,1,4,4,0,1,3,0,0,1,0,0,0,0,2,0,0,1
8058,7997baebfd55418e82320d095834af8d,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,79a0f1ea3c354d6ba8c10bc4f86380b1,5,1,3,1,4,3,1,1,2,0,0,0,0,0,0,1,0,0,1,1
8060,79a1b2e7bab8420c98a59530a783155d,5,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8061,79a375382ffb4a7281ddfb5a0b3ac86d,5,0,4,1,3,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1
8062,79a8bff95b8c40fdb763aef74206c0a3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,79a8c6c9f9e34117b8793c583ec16521,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,79a9aee9ab64434999e6b2c134bc799d,5,4,1,0,5,5,0,4,1,0,0,3,0,1,0,0,1,0,0,0
8065,79aa711ee90c4297b1c6cb6f7d40421a,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8066,79b174cbc5004c84a5ade3eab1aa409a,5,1,3,1,3,3,0,1,2,0,0,0,0,0,0,1,0,0,1,1
8067,79b2c9f9c4274d91a577d598df60d17f,5,4,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8068,79b6efb03873466e93714c376b1f1d1a,4,2,0,2,2,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0
8069,79b88cd0cbd841bf8bf6f80c0a478c4a,3,2,1,0,3,3,0,2,1,0,1,1,0,0,0,0,0,0,0,1
8070,79bfd96879f449a8a32c34947de5638b,6,3,2,1,3,3,0,1,2,0,0,0,0,1,1,1,0,0,0,0
8071,79c36656b086480fbd7b0fa43a18e762,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,79c8b1dbf8e8408e85c4f7473412788e,3,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8073,79d11d2ad203425b9133357ae3840019,6,1,3,2,4,3,1,1,2,0,0,1,0,0,0,1,0,0,0,1
8074,79d6e0ec46a8486a9df7b24552be074b,5,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8075,79d9d4f86aca4bed9290350fb43817c2,5,0,4,1,4,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0
8076,79db0317008e43eca747f2a25a2d2d87,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,79e0e0838fb4443e8fcd50efd81c0648,5,1,3,1,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
8078,79e166993dd74c438266c11887d6b783,4,0,3,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
8079,79e1f110dd9243a2862acd4221689373,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,79e3b16de4964b6c82e45e0014a42502,5,4,0,1,4,4,0,4,0,0,1,2,0,0,0,0,0,0,1,0
8081,79e9755d1f764049b027dc209bd2a85d,5,3,2,0,4,4,0,3,1,0,0,0,0,1,1,0,0,0,2,0
8082,79ea356b335a4afc937872d51d604065,5,4,0,1,4,3,1,3,0,0,0,0,0,1,0,0,0,0,2,0
8083,79eaf61750c645b9b986d5b627755f11,4,3,1,0,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
8084,79edb810789c447e8d212a324b44cc16,5,1,3,1,4,4,0,1,3,0,0,0,0,0,1,1,1,0,1,0
8085,79f05a2866bb4c7a808604aa178e43f7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086,79f083ca34ce4d27a37d98a5ceb83592,3,0,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
8087,79f39385e8324ae794b9d54c22c66aa8,5,4,1,0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0
8088,79fab69fded44704b5a3ccbb9ce8a322,4,1,2,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
8089,79fd2e6ffce44b4da0f8a767537c1ee9,6,2,2,2,4,4,0,2,2,0,1,1,0,0,1,1,0,0,0,0
